,name,relation,name2
27645,枣庄矿业集团枣庄医院,country,中国
27646,枣庄矿业集团枣庄医院,area,华东
27647,枣庄矿业集团枣庄医院,province,山东
27648,枣庄矿业集团枣庄医院,city,枣庄
27649,枣庄矿业集团枣庄医院,city_level,四线
27650,枣庄矿业集团枣庄医院,city_type,普通城市
27651,杭州铂诗玥医疗美容诊所,hospitallevel,诊所
27652,杭州铂诗玥医疗美容诊所,pricelevel,低
27653,杭州铂诗玥医疗美容诊所,hospitalkind,其他
27654,杭州铂诗玥医疗美容诊所,hospitallevelname,诊所
27655,杭州铂诗玥医疗美容诊所,abbreviation,铂诗玥医美
27656,杭州铂诗玥医疗美容诊所,hospitalscale,其他
27657,杭州铂诗玥医疗美容诊所,doctorstyle,其他
27658,杭州铂诗玥医疗美容诊所,country,中国
27659,杭州铂诗玥医疗美容诊所,area,华东
27660,杭州铂诗玥医疗美容诊所,province,浙江
27661,杭州铂诗玥医疗美容诊所,city,杭州
27662,杭州铂诗玥医疗美容诊所,city_level,新一线
27663,杭州铂诗玥医疗美容诊所,city_type,省会城市
27664,荆州市华美医疗整形门诊部,hospitallevel,门诊部
27665,荆州市华美医疗整形门诊部,pricelevel,中
27666,荆州市华美医疗整形门诊部,hospitalkind,其他
27667,荆州市华美医疗整形门诊部,hospitallevelname,门诊部
27668,荆州市华美医疗整形门诊部,abbreviation,荆州华美整形医院
27669,荆州市华美医疗整形门诊部,hospitalscale,其他
27670,荆州市华美医疗整形门诊部,doctorstyle,其他
27671,荆州市华美医疗整形门诊部,country,中国
27672,荆州市华美医疗整形门诊部,area,华中
27673,荆州市华美医疗整形门诊部,province,湖北
27674,荆州市华美医疗整形门诊部,city,荆州
27675,荆州市华美医疗整形门诊部,city_level,三线
27676,荆州市华美医疗整形门诊部,city_type,普通城市
27677,丽水美莱医疗美容医院,hospitallevel,医院
27678,丽水美莱医疗美容医院,pricelevel,中
27679,丽水美莱医疗美容医院,hospitalkind,其他
27680,丽水美莱医疗美容医院,hospitallevelname,医院
27681,丽水美莱医疗美容医院,abbreviation,丽水美莱整形医院
27682,丽水美莱医疗美容医院,hospitalscale,其他
27683,丽水美莱医疗美容医院,doctorstyle,其他
27684,丽水美莱医疗美容医院,country,中国
27685,丽水美莱医疗美容医院,area,华东
27686,丽水美莱医疗美容医院,province,浙江
27687,丽水美莱医疗美容医院,city,丽水
27688,丽水美莱医疗美容医院,city_level,三线
27689,丽水美莱医疗美容医院,city_type,普通城市
27690,韩国高恩世上整形外科医院,hospitallevel,医院
27691,韩国高恩世上整形外科医院,pricelevel,中
27692,韩国高恩世上整形外科医院,hospitalkind,其他
27693,韩国高恩世上整形外科医院,hospitallevelname,医院
27694,韩国高恩世上整形外科医院,abbreviation,韩国高恩世上整形医院
27695,韩国高恩世上整形外科医院,hospitalscale,其他
27696,韩国高恩世上整形外科医院,doctorstyle,其他
27697,韩国高恩世上整形外科医院,country,中国
27698,韩国高恩世上整形外科医院,area,海外
27699,韩国高恩世上整形外科医院,province,韩国
27700,韩国高恩世上整形外科医院,city,韩国
27701,韩国高恩世上整形外科医院,city_level,海外
27702,韩国高恩世上整形外科医院,city_type,海外
27703,青海西宁韩美整形医院,hospitallevel,门诊部
27704,青海西宁韩美整形医院,pricelevel,中
27705,青海西宁韩美整形医院,hospitalkind,乙级
27706,青海西宁韩美整形医院,hospitallevelname,门诊部
27707,青海西宁韩美整形医院,abbreviation,西宁韩美整形医院未认证A
27708,青海西宁韩美整形医院,hospitalscale,其他
27709,青海西宁韩美整形医院,doctorstyle,其他
27710,青海西宁韩美整形医院,country,中国
27711,青海西宁韩美整形医院,area,华北
27712,青海西宁韩美整形医院,province,北京
27713,青海西宁韩美整形医院,city,北京
27714,青海西宁韩美整形医院,city_level,一线
27715,青海西宁韩美整形医院,city_type,直辖市
27716,宜昌博美医疗美容医院,hospitallevel,医院
27717,宜昌博美医疗美容医院,pricelevel,中
27718,宜昌博美医疗美容医院,hospitalkind,其他
27719,宜昌博美医疗美容医院,hospitallevelname,医院
27720,宜昌博美医疗美容医院,abbreviation,宜昌博美整形医院
27721,宜昌博美医疗美容医院,hospitalscale,其他
27722,宜昌博美医疗美容医院,doctorstyle,其他
27723,宜昌博美医疗美容医院,country,中国
27724,宜昌博美医疗美容医院,area,华中
27725,宜昌博美医疗美容医院,province,湖北
27726,宜昌博美医疗美容医院,city,宜昌
27727,宜昌博美医疗美容医院,city_level,三线
27728,宜昌博美医疗美容医院,city_type,普通城市
27729,成都中华园大华整形美容医院攀枝花门诊部,hospitallevel,门诊部
27730,成都中华园大华整形美容医院攀枝花门诊部,pricelevel,中
27731,成都中华园大华整形美容医院攀枝花门诊部,hospitalkind,其他
27732,成都中华园大华整形美容医院攀枝花门诊部,hospitallevelname,门诊部
27733,成都中华园大华整形美容医院攀枝花门诊部,abbreviation,攀枝花大华整形医院
27734,成都中华园大华整形美容医院攀枝花门诊部,hospitalscale,其他
27735,成都中华园大华整形美容医院攀枝花门诊部,doctorstyle,其他
27736,成都中华园大华整形美容医院攀枝花门诊部,country,中国
27737,成都中华园大华整形美容医院攀枝花门诊部,area,西南
27738,成都中华园大华整形美容医院攀枝花门诊部,province,四川
27739,成都中华园大华整形美容医院攀枝花门诊部,city,攀枝花
27740,成都中华园大华整形美容医院攀枝花门诊部,city_level,五线
27741,成都中华园大华整形美容医院攀枝花门诊部,city_type,普通城市
27742,大连曹建平医疗美容诊所,hospitallevel,诊所
27743,大连曹建平医疗美容诊所,pricelevel,中
27744,大连曹建平医疗美容诊所,hospitalkind,其他
27745,大连曹建平医疗美容诊所,hospitallevelname,诊所
27746,大连曹建平医疗美容诊所,abbreviation,大连曹建平整形医院
27747,大连曹建平医疗美容诊所,hospitalscale,其他
27748,大连曹建平医疗美容诊所,doctorstyle,其他
27749,大连曹建平医疗美容诊所,country,中国
27750,大连曹建平医疗美容诊所,area,东北
27751,大连曹建平医疗美容诊所,province,辽宁
27752,大连曹建平医疗美容诊所,city,大连
27753,大连曹建平医疗美容诊所,city_level,二线
27754,大连曹建平医疗美容诊所,city_type,普通城市
27755,株洲市一医院,hospitallevel,医院
27756,株洲市一医院,pricelevel,中
27757,株洲市一医院,hospitalkind,其他
27758,株洲市一医院,hospitallevelname,医院
27759,株洲市一医院,abbreviation,株洲市一医院
27760,株洲市一医院,hospitalscale,其他
27761,株洲市一医院,doctorstyle,其他
27762,株洲市一医院,country,中国
27763,株洲市一医院,area,华中
27764,株洲市一医院,province,湖南
27765,株洲市一医院,city,株洲
27766,株洲市一医院,city_level,三线
27767,株洲市一医院,city_type,普通城市
27768,信阳市中心医院整形外科,hospitallevel,门诊部
27769,信阳市中心医院整形外科,pricelevel,中
27770,信阳市中心医院整形外科,hospitalkind,其他
27771,信阳市中心医院整形外科,hospitallevelname,门诊部
27772,信阳市中心医院整形外科,abbreviation,信阳市中心医院整形医院
27773,信阳市中心医院整形外科,hospitalscale,其他
27774,信阳市中心医院整形外科,doctorstyle,其他
27775,信阳市中心医院整形外科,country,中国
27776,信阳市中心医院整形外科,area,华中
27777,信阳市中心医院整形外科,province,河南
27778,信阳市中心医院整形外科,city,信阳
27779,信阳市中心医院整形外科,city_level,三线
27780,信阳市中心医院整形外科,city_type,普通城市
27781,哈尔滨王医生整形外科门诊部,hospitallevel,门诊部
27782,哈尔滨王医生整形外科门诊部,pricelevel,低
27783,哈尔滨王医生整形外科门诊部,hospitalkind,其他
27784,哈尔滨王医生整形外科门诊部,hospitallevelname,门诊部
27785,哈尔滨王医生整形外科门诊部,abbreviation,哈尔滨王医生整形医院
27786,哈尔滨王医生整形外科门诊部,hospitalscale,其他
27787,哈尔滨王医生整形外科门诊部,doctorstyle,其他
27788,哈尔滨王医生整形外科门诊部,country,中国
27789,哈尔滨王医生整形外科门诊部,area,东北
27790,哈尔滨王医生整形外科门诊部,province,黑龙江
27791,哈尔滨王医生整形外科门诊部,city,哈尔滨
27792,哈尔滨王医生整形外科门诊部,city_level,二线
27793,哈尔滨王医生整形外科门诊部,city_type,省会城市
27794,安阳钢铁总医院烧伤整形科,hospitallevel,门诊部
27795,安阳钢铁总医院烧伤整形科,pricelevel,中
27796,安阳钢铁总医院烧伤整形科,hospitalkind,其他
27797,安阳钢铁总医院烧伤整形科,hospitallevelname,门诊部
27798,安阳钢铁总医院烧伤整形科,abbreviation,安阳钢铁总医院烧伤整形科
27799,安阳钢铁总医院烧伤整形科,hospitalscale,其他
27800,安阳钢铁总医院烧伤整形科,doctorstyle,其他
27801,安阳钢铁总医院烧伤整形科,country,中国
27802,安阳钢铁总医院烧伤整形科,area,华中
27803,安阳钢铁总医院烧伤整形科,province,河南
27804,安阳钢铁总医院烧伤整形科,city,安阳
27805,安阳钢铁总医院烧伤整形科,city_level,四线
27806,安阳钢铁总医院烧伤整形科,city_type,普通城市
27807,淄博一美天成整形美容医院,hospitallevel,医院
27808,淄博一美天成整形美容医院,pricelevel,中
27809,淄博一美天成整形美容医院,hospitalkind,其他
27810,淄博一美天成整形美容医院,hospitallevelname,医院
27811,淄博一美天成整形美容医院,abbreviation,淄博一美天成整形医院
27812,淄博一美天成整形美容医院,hospitalscale,其他
27813,淄博一美天成整形美容医院,doctorstyle,其他
27814,淄博一美天成整形美容医院,country,中国
27815,淄博一美天成整形美容医院,area,华东
27816,淄博一美天成整形美容医院,province,山东
27817,淄博一美天成整形美容医院,city,淄博
27818,淄博一美天成整形美容医院,city_level,三线
27819,淄博一美天成整形美容医院,city_type,普通城市
27820,上海韩镜医疗美容医院（韩国原辰分院）,hospitallevel,诊所
27821,上海韩镜医疗美容医院（韩国原辰分院）,pricelevel,中
27822,上海韩镜医疗美容医院（韩国原辰分院）,hospitalkind,其他
27823,上海韩镜医疗美容医院（韩国原辰分院）,hospitallevelname,诊所
27824,上海韩镜医疗美容医院（韩国原辰分院）,abbreviation,上海韩镜医疗整形医院
27825,上海韩镜医疗美容医院（韩国原辰分院）,hospitalscale,其他
27826,上海韩镜医疗美容医院（韩国原辰分院）,doctorstyle,其他
27827,上海韩镜医疗美容医院（韩国原辰分院）,country,中国
27828,上海韩镜医疗美容医院（韩国原辰分院）,area,华东
27829,上海韩镜医疗美容医院（韩国原辰分院）,province,上海
27830,上海韩镜医疗美容医院（韩国原辰分院）,city,上海
27831,上海韩镜医疗美容医院（韩国原辰分院）,city_level,一线
27832,上海韩镜医疗美容医院（韩国原辰分院）,city_type,直辖市
27833,武汉天申医疗美容门诊部,hospitallevel,门诊部
27834,武汉天申医疗美容门诊部,pricelevel,中
27835,武汉天申医疗美容门诊部,hospitalkind,其他
27836,武汉天申医疗美容门诊部,hospitallevelname,门诊部
27837,武汉天申医疗美容门诊部,abbreviation,武汉天申整形医院
27838,武汉天申医疗美容门诊部,hospitalscale,其他
27839,武汉天申医疗美容门诊部,doctorstyle,其他
27840,武汉天申医疗美容门诊部,country,中国
27841,武汉天申医疗美容门诊部,area,华中
27842,武汉天申医疗美容门诊部,province,湖北
27843,武汉天申医疗美容门诊部,city,武汉
27844,武汉天申医疗美容门诊部,city_level,新一线
27845,武汉天申医疗美容门诊部,city_type,省会城市
27846,韩国麦恩整形外科医院,hospitallevel,医院
27847,韩国麦恩整形外科医院,pricelevel,中
27848,韩国麦恩整形外科医院,hospitalkind,其他
27849,韩国麦恩整形外科医院,hospitallevelname,医院
